224.6
224.97
345.7
1230.79
364.5
349.94
348.44
349.33
348.69
348.39
346.58
345.78
346.05
345.1
343.58
343.59
352.64
351.22
349.29
348.27
346.58
346.77
348.65
349.69
348.55
347.53
346.43
346.59
345.57
344.35
344.05
344.93
345.62
346.19
345.45
343.97
344.39
344.16
344.91
345.94
349.25
349.87
350.22
350.64
350.06
378.92
377.81
365.3
366.48
351.28
368.88
375.7
362.23
351.74
351.18
351.16
350.34
350.63
351.08
351.62
352.17
352.5
347.97
348.35
347.07
346.21
346.26
345.57
345.58
345.55
344.68
344.02
344.66
344.85
344.96
344.12
344.47
344.65
344.25
348.04
343.75
341.27
341.75
341.62
341.91
341.74
342.08
342.62
341.78
340.73
341.09
340.13
340.09
339.73
339.62
338.58
336.61
337.13
337.73
338.79
339.51
339.73
338.2
336.87
338.11
337.92
337.86
338.12
341.42
336.96
332.54
332.34
333.05
332.05
332.73
330.77
330.27
331.5
331.43
332.62
332.05
330.32
330.56
330.98
329.95
330.24
330.82
330.1
329.51
328.91
329.88
329.42
329.97
328.45
329.2
329.54
329.06
329.65
328.81
327.31
327.08
330.25
329.34
326.89
326.7
326.18
326.47
326.87
327.54
326.73
326.73
325.69
325.85
325.58
324.74
323.62
324.95
324.92
324.04
325.08
326.98
326.03
325.86
326.43
325.62
325.9
326.31
327.48
326.31
327.24
324.92
324.23
328.22
327.14
323.81
324.08
323.94
324.26
323.76
324.21
324.4
324.38
325.02
324.73
324.73
324.25
323.7
323.53
323.71
333.8
344.74
323.79
324.54
324.86
323.83
324.53
324.35
324.76
323.96
323.97
324.17
323.8
324.5
323.18
325.96
326.43
322.75
323.98
323.56
323.74
323.98
324.67
324.02
323.27
323.28
323.01
323.05
323.16
323.23
323.57
325.36
325.35
324.8
324.96
325.24
325.34
325.69
326.18
325.72
326.27
323.99
323.87
323.38
323.68
323.37
326.03
327.34
323.56
322.8
322.32
322.23
322.66
323.38
323.94
323.67
324.34
323.28
323.29
322.62
322.09
322.15
322.85
323.41
323.61
324.26
323.5
323.57
322.27
322.98
322.75
323.24
323.81
323.84
325.49
324.41
324.08
324.29
326.36
326.94
323.89
324.56
324.5
324.69
323.73
324.04
322.65
322.07
322.02
323.69
325.31
326.5
325.83
326.04
325.87
326.23
324.22
323.52
324.6
324.86
325.22
322.65
322.57
323.28
322.69
322.73
322.49
323.47
327.43
322.88
341.21
341.01
330.45
331.29
335.07
347.29
336.35
335.22
335.35
336.13
338.11
335.12
323.96
323.38
324.61
323.66
323.87
322.29
321.51
323.28
322.99
322.35
322.77
322.84
323.4
322.76
323.94
323.43
322.58
324.47
329.06
323.63
325.14
324.51
324.76
324.63
323.92
323.93
325.25
324.08
322.12
325.2
327.0
326.6
326.19
327.13
326.76
326.86
325.53
324.37
325.37
324.3
323.47
324.14
324.86
323.75
322.96
322.49
322.54
324.06
329.79
325.13
324.97
324.34
324.11
323.77
324.4
325.65
324.77
326.45
327.32
325.78
